track_id,track_added_at,track_name,album_id,main_artist_id,side_artists_id,track_duration,track_explicit,track_popularity,track_key,track_bpm,track_energy,track_danceability,track_happiness,track_loudness,track_acousticness,track_instrumentalness,track_liveness,track_mode,track_speechiness,track_time_signature
1MaXSKqoQ2UxothMqc77Xq,2023-08-11T04:03:25Z,Better Apart,74LSOp5FSRJFoMMhLpltKz,12trz2INGglrKMzLmg0y2C,[],190839,False,0,3,68.564,0.501,0.501,0.246,-7.412,0.26,0.188,0.118,0,0.0547,5
2YGLz59p5T0CMXeceMltiD,2023-08-11T04:03:25Z,Don't Leave Yet,3waB8KtFMT0fggbkjbK7Kj,2FLqlgckDKdmpBrvLAT5BM,[],165933,False,0,11,113.021,0.831,0.642,0.622,-4.954,0.109,5.84e-05,0.184,1,0.0729,4
31To8W4ERzjzq1Jx5XWSMb,2023-08-11T04:03:25Z,balloons (feat. Jay Electronica & Eryn Allen Kane),1RThtoZbeE7OQHMBzaBCJt,1EpyA68dKpjf7jXmQL88Hy,"['0TkqXdyWLsssJH7okthMPQ', '5xI4mPixKfrCCspATqbpy3']",224586,True,0,6,86.407,0.736,0.667,0.765,-7.956,0.375,0.0,0.133,1,0.28,4
0keKUvQlMR21BPpZfJAMlW,2023-08-11T04:03:25Z,Iris and I,0OF4M8g6GOgUvMUX21ypu1,4o16FybIZV7WPD7tOl7PUd,[],165882,False,26,7,136.036,0.704,0.577,0.685,-12.546,0.876,0.753,0.11,1,0.0397,4
2EU5LeESSJgbYKCc5l4rms,2023-08-11T04:03:25Z,Artificial,3dYWUL9aUiAtc9OKGotTfV,5P5FTygHyx2G57oszR3Wot,[],219468,False,0,2,144.992,0.87,0.39,0.211,-5.253,1.24e-05,0.0246,0.0395,1,0.0569,4
6AF1EXOhKE8VxOmyN995uG,2023-08-11T04:03:25Z,Fresh,2vjrhNl0QxocV5t445el3L,2JSwnwAT1BupAQkhqcRCUw,['1GVenmuuAtusi17LY6FvgI'],185502,True,0,8,80.213,0.348,0.596,0.354,-9.402,0.0881,0.0,0.12,1,0.442,4
3uGWtQPSUH7ylZy8HjkQj6,2023-08-11T04:03:25Z,Need 2 Know,618hLEFqLhd2F5pkf3MOsk,7JNff2HS8nrk3x0VZ5pT2X,[],215533,True,0,10,90.008,0.548,0.744,0.259,-4.72,0.0878,8.07e-06,0.117,0,0.15,4
3PVuGa5aJe03VwaljEHyDi,2023-08-11T04:03:25Z,SUKI,6Md5GqOGlTtNuorAKregDc,5J7rXWjtn5HzUkJ4Jet8Fr,['42LEQxfXLEuzdqorKBbUVN'],214986,False,0,1,144.991,0.765,0.688,0.63,-6.407,0.369,6.87e-06,0.214,0,0.0787,4
5tAoi3TfoWB4esWc5hlLJ8,2023-08-11T04:03:25Z,Southern and Slow,4GECpyeTQzYCPShc1Xs3cT,0BvkDsjIUla7X0k6CSWh1I,[],187493,False,0,6,152.013,0.772,0.504,0.496,-5.865,0.0357,2.18e-05,0.0775,0,0.0558,4
6Shb0psixdhEjdlDkyexeu,2023-08-11T04:03:25Z,Give Her That,4JRl2IAzcpYlvjX6DnD4wb,4xFUf1FHVy696Q1JQZMTRj,[],201800,False,0,3,136.564,0.643,0.647,0.37,-4.63,0.179,0.0,0.0951,0,0.0379,4
1AeSZVz9UrF4m5kQ7KPmUu,2023-08-11T04:03:25Z,Fall into You,0735UJg7bIwGmv28e7zQOF,21z8to3YxZXgKYJpBB54P2,[],158602,False,0,1,161.841,0.716,0.521,0.536,-5.923,0.0259,1.25e-06,0.343,0,0.0484,4
1BvftxMNfcEp9nDYxCNRTc,2023-08-11T04:03:25Z,Good News,4YI8iB9csSyJOEjgaNO0GL,5V61WloeXM3XLslOqJ8RES,['3zSrc5vUlUxyDdS0KrxFJO'],228539,False,0,10,178.097,0.573,0.348,0.222,-6.067,0.377,3.19e-05,0.136,0,0.0406,3
47oqstCW9u5SARWggwVQqE,2023-08-11T04:03:25Z,Happiest Girl,4pKxL29XtwK9qXxh0Zsq9c,3jTU1IOqkO7Mz4zdbXPose,[],167812,False,0,8,191.888,0.744,0.418,0.373,-4.759,0.107,2.07e-06,0.118,1,0.0484,3
4sNZrt2CzEzWT931xRE2Iu,2023-08-11T04:03:25Z,balenciaga size 42,0OmGufWKh3Mvwtn33Z0j9P,2zdyZ3Dk59W2RKwAvGioLp,['719aYkabpmAmY7DAQamb8h'],188020,False,0,8,155.95,0.563,0.539,0.595,-9.894,0.0652,0.0,0.0849,1,0.0541,4
700iSqwIlmgyRCiHWbRNdh,2023-08-11T04:03:25Z,Tangerine,3iB5mDvMeU6xgF8hLETSop,7FvQR6QFfXmW18dyMqnHvv,[],203516,False,25,2,104.989,0.422,0.775,0.63,-7.056,0.0291,0.00227,0.0838,1,0.0335,4
7fkDrV2fvORVEiUkmWEi6R,2023-08-11T04:03:25Z,Radiant Reason,7em1z6RFOEdURjAEuJE352,6P9fFbQ875B2bnmdiYwN9A,[],241525,False,0,0,103.516,0.875,0.645,0.628,-4.091,0.0148,0.0081,0.0721,1,0.0357,4
22qKulMO8VijTJGXOig5vN,2023-08-11T04:03:25Z,I Rise,2N3GoTPzZ81DIIujoxCYYP,26AHtbjWKiwYzsoGoUZq53,[],200869,False,0,1,79.019,0.784,0.523,0.729,-6.558,0.00259,0.0,0.0848,0,0.0407,4
3gaBzfwXHucIPYESXsV73c,2023-08-11T04:03:25Z,Drag Me Down,116sA1mfbXdz1TmkHffJX4,1MP7xlABJ13LtmHfG77SCJ,[],196961,False,46,8,108.089,0.911,0.547,0.405,-3.522,0.00312,0.0,0.23,1,0.0573,4
3GpoRL1PBnTerVSaVG5tGW,2023-08-11T04:03:25Z,Take Me With You,5nlMjtTBb8QwtiWs7TY8L4,2TM0qnbJH4QPhGMCdPt7fH,[],197320,True,48,11,186.083,0.929,0.391,0.836,-3.183,6.28e-05,0.0017,0.402,1,0.0847,4
4IvbICOBK3KjMlf1rbfuU7,2023-08-11T04:03:25Z,"Family First! (Ft. Kalan.FrFr, SiR & Zacari)",1UtBNRQQjb2fszQd1IXACy,6XpXnnKHIhCOUbOLOJGe6o,"['47TMF0JlFsz01KilGzc5Ly', '3QTDHixorJelOLxoxcjqGx', '3qBKjEOanahMxlRojwCzhI']",202131,True,0,0,95.041,0.607,0.728,0.736,-7.117,0.353,0.0,0.194,0,0.204,4
0VC8IBllrQImnLk0TCJmKH,2023-08-11T04:03:25Z,More Money More Problems,01EayXsvhd2wpvIcryfkEO,6UCQYrcJ6wab6gnQ89OJFh,[],177103,True,0,5,145.086,0.796,0.87,0.671,-4.506,0.565,0.0,0.101,0,0.218,4
4knQpcVbbWsFPIa6qBzTV0,2023-08-11T04:03:25Z,From The Jump,58P9jc9vetnETNS7prGuv4,7jDblfQQLFAZCKXFfoGZ9Q,"['137W8MRPWKqSmrBGDBFSop', '3ppQEG71r7jVpI8RudzycF']",127200,True,0,10,100.036,0.516,0.916,0.498,-11.563,0.0838,0.0,0.118,0,0.24,4
6ib3lHR6RoCmJo1oF6JqyM,2023-08-11T04:03:25Z,Thicc,68dWsZRbcS1HGA9xgYf9GF,7eDFwYpqsAROCZibWYr5C1,[],136994,True,0,7,139.859,0.313,0.914,0.361,-7.179,0.0395,0.0,0.0726,1,0.435,4
28iQz5gnZyqhUebzeOYCwH,2023-08-11T04:03:25Z,TRANKY FUNKY,34zRh1AFk8bibU6vYfZ1kD,2x7PC78TmgqpEIjaGAZ0Oz,[],158325,False,0,11,110.009,0.702,0.873,0.767,-5.166,0.434,4.46e-06,0.272,0,0.0403,4
6tVSfZW8emTALbgJaK3s5W,2023-08-11T04:03:25Z,Say You Love Me,6rqdu9hAmZ166Nem6i6lRx,61SZdJffkiHvhHX2nnkymD,[],179347,False,6,8,91.48,0.523,0.498,0.21,-7.054,0.0646,0.0,0.261,1,0.0366,4
209RWdZjINSPWkwuSSClS4,2023-08-11T04:03:25Z,Up,6mchRY5eb4bHz5GKikFPIP,44JW18XzNr86kKNWJq8eg1,[],125500,False,0,11,99.714,0.298,0.626,0.333,-14.074,0.86,1.52e-05,0.109,1,0.0691,4
5CneBHhw450j8Kjf7Ya64a,2023-08-11T04:03:25Z,love and money,1THvmGPzaCb2ZJn960vlwx,62AQgmEbWNT2jh8uL4PfRR,['484bfoveqgHfx2VhNY4zzT'],174250,False,0,5,114.959,0.524,0.673,0.829,-5.744,0.275,0.00922,0.186,0,0.0678,4
1ENH0YTu0OiRykq00M9Z0c,2023-08-11T04:03:25Z,What If,56orzU3RLKSUDK5WFiqKhh,7dOCnyDR2oEa1hQlvTXvdT,[],244880,False,0,2,66.687,0.627,0.561,0.254,-7.948,0.0883,3.61e-06,0.24,1,0.0397,4
0AT37Z1kNhJPUyeuwJqEHi,2023-08-11T04:03:25Z,Fender,0NIl6PMP9VgfbMW0w61f0s,5IMSbLzrwV9SZOWSLU1dl5,[],222351,False,0,2,120.149,0.571,0.435,0.463,-10.276,0.0306,4.23e-06,0.159,1,0.0756,4
3h0Ra5sOoapITBY6ITu1Bj,2023-08-11T04:03:25Z,care about myself,3rDD0N2D53PiE63ssbQJNJ,1GMy1NJjIXk6bejCuYdLT9,[],195262,True,0,1,137.741,0.538,0.436,0.248,-7.423,0.0265,0.0,0.154,0,0.11,4
4lW9Uvw8MP5hxwzO7Rp94v,2023-08-11T04:03:25Z,Me to You,2RjoJH522YdcMLFK3sBg1s,49EzPBcvDdWe93QJcA7UPf,[],183595,True,0,0,82.933,0.159,0.613,0.268,-10.79,0.674,0.0,0.0988,1,0.0362,4
2hV9ZAWIPDoMxAglFbIwEb,2023-08-11T04:03:25Z,Country Music Made Me Do It,5EuUtOWJK2C5VFNkHBKZdU,4sIl4BTo9l9KqEi0Y3RE72,[],209723,False,0,0,84.034,0.751,0.596,0.76,-4.619,0.241,0.0,0.132,1,0.0256,4
6xZuNFT2XCM4TesLeKh9C6,2023-08-11T04:03:25Z,you already know [demo_2021].wav,4iXRAGPayHGQyBCfGvG210,1vPK0KqkfnZzdpKDC2l3rd,[],182169,False,23,3,98.327,0.301,0.397,0.191,-5.95,0.883,0.0,0.129,1,0.039,4
1eNo8OMOTk4IwrILRXc2GM,2023-08-11T04:03:25Z,Nobody Like Us,1alQ5dNsEiuvKSyAP4FAx5,4rTv3Ejc7hKMtmoBOK1B4T,[],180735,False,0,6,134.01,0.399,0.767,0.42,-6.77,0.779,0.0,0.182,1,0.0402,4
69jLc0ETDk9tUKo6dmuYA0,2023-08-11T04:03:25Z,Like Flowers,36RlDmrougdj5WIBzja3rf,5BN7KGVNvNFLWYw8mKrrNo,[],172931,False,41,8,186.044,0.735,0.525,0.294,-9.963,0.196,0.913,0.113,1,0.0511,3
3rdzGfp94hIX5nksvAjFoD,2023-08-11T04:03:25Z,Who You Touch Pt. 2 (feat. Trippie Redd),7lEj90UqCHkiZzLnOOQV2v,3jVAqTL4NbB88q4lj94VX9,"['2SyMN1PdSuQpZgrYXrkai1', '6kOvJAZH29zNIKqPLOEC65', '6Xgp2XMz1fhVYe7i6yNAax']",138000,True,0,6,160.018,0.899,0.695,0.796,-5.991,0.167,0.0,0.114,0,0.338,4
77Vt8RuoZcNRstWpIDCNOh,2023-08-11T04:03:25Z,Big Mood (Freestyle),3MCoQGU7Mmr2RfIOJUM6kY,4PrinKSrmILmo0kERG0Ogn,"['1nsdnHv49z0H5oPj3sJ3to', '22e8seQKsb34z8dW26bG5P']",137041,True,0,0,158.089,0.572,0.863,0.674,-8.144,0.00202,0.0,0.135,1,0.327,4
0BDWvfsgwlAlFoyJPWFyrL,2023-08-11T04:03:25Z,Like A Habit,7LQNO7K3yEVQttdrOVOko3,0WjtdWS6su0f3jrW9aqEHl,[],166173,True,26,11,109.943,0.542,0.717,0.594,-10.381,0.318,0.0,0.26,0,0.143,4
77fXe8RSOonsyMIQgQsvTf,2023-08-11T04:03:25Z,Heavenly War,0hsmR0gPyuvpgdTUvIyZbK,60CbU4u8dlhoHzRCNhTA1S,['69NBSJxkHyagyCv9K902iM'],124408,False,0,10,126.952,0.683,0.817,0.58,-10.975,0.0403,0.00278,0.0931,0,0.084,4
3Chjp9g7SkVVqAQ25jQRl2,2023-08-11T04:03:25Z,Big In The World,2R8lG3iFzp3lqKdLNFJsI9,1fZpYWNWdL5Z3wrDtISFUH,[],268586,False,33,9,134.079,0.532,0.658,0.389,-9.807,0.38,0.0116,0.543,1,0.0387,4
4Gpvffa23tFfBjbusONE01,2023-08-11T04:03:25Z,Valley Ghoul,5FxIFpKhK6juAjoMzYmypW,62s5q1tm3UAcRnbGY9CCI9,[],182778,False,8,0,107.994,0.621,0.705,0.569,-6.961,0.12,0.00259,0.118,1,0.0308,4
2IjvWisUntZj8yNT8Uh5uu,2023-08-11T04:03:25Z,Did I Mention I’m Sorry,5OJsV7LFoQBXSuGk7vBPac,4TeKBLCqmYXzvcgYX4t4YA,[],197962,False,0,10,122.982,0.491,0.712,0.455,-9.05,0.0236,0.0018,0.0952,1,0.0386,4
1DTAoccmYHSdDfAyzdzsDl,2023-08-11T04:03:25Z,Crying In My Car (with Teezo Touchdown),1GZ0dk7XtNsU6guKICEOBd,1xoxekeb8jUVHKJB7m6bfg,['0fGcIStdT1OpFFhOC7Wp36'],182146,True,0,3,143.998,0.588,0.711,0.512,-6.884,0.278,0.0,0.129,1,0.0556,4
7Clgnvwgszp14FU5B9cgvj,2023-08-11T04:03:25Z,Lamborghini Boys (with Tay Keith and Nardo Wick),6dTPh7wqxX0nS45AGIVt7T,2QFzplw4w06o3HuBhjrPnn,"['5xkFVS6IwwgHEAaRzXc9U3', '0Njy6yR9LykNKYg9yE23QN']",143743,True,12,1,93.529,0.339,0.806,0.161,-10.581,0.0191,0.0,0.264,1,0.107,4
18fj3CAtPovfKzqrkei5cG,2023-08-11T04:03:25Z,GUMDROP,4jSXOF4adgrTpSnPB5OWKY,1q4618qKswelCGLoanFKQh,[],69155,True,0,11,173.776,0.989,0.65,0.747,-1.829,0.148,0.0,0.417,0,0.305,4
7z1KycCf3qBqmfbaagBS0F,2023-08-11T04:03:25Z,Sun Up / Sun Down,35QTFJiXPklVTsbRaVarI8,6jxLcPfLvVwcz7bmzOWwwE,['5iMSKRaSXzdjqyeok8GtM2'],190850,True,0,5,172.037,0.697,0.622,0.694,-6.857,0.249,0.0,0.158,0,0.331,3
2IGMVunIBsBLtEQyoI1Mu7,2023-08-11T04:00:00Z,Paint The Town Red,54dZypaXHAIDzBe9ujAZ63,5cj0lLjcoR7YOSnhnX0Po5,[],231750,True,85,5,99.968,0.538,0.868,0.732,-8.603,0.269,3.34e-06,0.0901,1,0.174,4
6WzRpISELf3YglGAh7TXcG,2023-08-11T04:00:00Z,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,5O0zUvdnJr0RbWzLFneN2i,1Xyo4u8uXC1ZmMpatF05PJ,"['699OTQXzgjhIYAHMy9RyPD', '6tbjWDEIzxoDsBA1FuhfPW']",215466,True,93,1,99.029,0.678,0.855,0.852,-6.276,0.0569,3.69e-05,0.412,1,0.189,4
5sdQOyqq2IDhvmx2lHOpwd,2023-08-11T04:00:00Z,Super Shy,5V729UqvhwNOcMejx0m55I,6HvZYsbFfjnjFrWF950C9d,[],154666,False,95,5,149.921,0.817,0.776,0.515,-6.018,0.18,3.44e-05,0.146,0,0.0748,4
7x9aauaA9cu6tyfpHnqDLo,2023-08-11T04:00:00Z,Seven (feat. Latto) (Explicit Ver.),53985D8g3JcGBoULSOYYKX,6HaGTQPmzraVmaVxvz6EUc,['3MdXrJWsbVzdn6fe5JYkSQ'],184400,True,100,11,124.997,0.832,0.802,0.89,-4.107,0.311,0.0,0.0815,1,0.0434,4
5w40ZYhbBMAlHYNDaVJIUu,2023-08-11T04:00:00Z,Chemical,7qcSUc5Af63mhfTF60KTEA,246dkjvS1zLTtiykXe5h60,[],184013,True,90,2,169.902,0.897,0.498,0.373,-4.907,0.00136,0.0,0.118,1,0.045,4
4LRPiXqCikLlN15c3yImP7,2023-08-11T04:00:00Z,As It Was,2pqdSWeJVsXAhHFuVLzuA8,6KImCVD70vtIoJWnq6nGn3,[],167303,False,91,6,173.93,0.731,0.52,0.662,-5.338,0.342,0.00101,0.311,0,0.0557,4
0WtM2NBVQNNJLh6scP13H8,2023-08-11T04:00:00Z,Calm Down (with Selena Gomez),2b2GHWESCWEuHiCZ2Skedp,46pWGuE3dSwY3bMMXGBvVS,['0C8ZW7ezQVs4URX5aX7Kqx'],239317,False,93,11,106.999,0.806,0.801,0.802,-5.206,0.382,0.000669,0.114,1,0.0381,4
6XbtvPmIpyCbjuT0e8cQtp,2023-08-11T04:00:00Z,Columbia,07kam1Dks7GIucbSelfvyX,52iwsT98xCoGgiGntTiR7K,[],186000,False,97,5,100.02,0.712,0.668,0.264,-5.927,0.369,2.13e-05,0.108,1,0.0381,4
1Qrg8KqiBpW07V7PNxwwwL,2023-08-11T04:00:00Z,Kill Bill,1nrVofqDRs7cpWXJ49qTnP,7tYKF4w9nC0nq9CsPZTHyP,[],153946,False,93,8,88.98,0.735,0.644,0.418,-5.747,0.0521,0.144,0.161,1,0.0391,4
4DHcnVTT87F0zZhRPYmZ3B,2023-08-11T04:00:00Z,Flowers,0HiZ8fNXwJOQcrf5iflrdz,5YGY8feqx7naU7z4HrwZM6,[],200600,False,91,0,117.999,0.681,0.707,0.646,-4.325,0.0632,5.15e-06,0.0322,1,0.0668,4
2dHHgzDwk4BJdRwy9uXhTO,2023-08-11T04:00:00Z,Creepin' (with The Weeknd & 21 Savage),7txGsnDSqVMoRl6RQ9XyZP,0iEtIxbK0KxaSlF7G42ZOp,"['1Xyo4u8uXC1ZmMpatF05PJ', '1URnnhqYAYcrqrcwql10ft']",221520,True,94,1,97.95,0.62,0.715,0.172,-6.005,0.417,0.0,0.0822,0,0.0484,4
6HgWWaMu31KdOpEG5l28BG,2023-08-11T04:00:00Z,All My Life (feat. J. Cole),0lZQagJ5r0crB35zphSD4A,3hcs9uc56yIGFCSy9leWe7,['6l3HvQ5sa6mXTsMTB19rO5'],223878,True,89,3,143.031,0.436,0.829,0.693,-8.205,0.15,0.0,0.0954,1,0.327,4
3BHFResGQiUvbYToUdaDQz,2023-08-11T04:00:00Z,Enough Is Enough,6r1lh7fHMB499vGKtIyJLy,246dkjvS1zLTtiykXe5h60,[],165175,True,85,0,166.061,0.768,0.483,0.332,-4.911,0.014,0.0,0.109,1,0.0344,4
1Lo0QY9cvc8sUB2vnIOxDT,2023-08-11T04:00:00Z,Fast Car,5Uly85dJHHDfHQCsyUQ8gw,718COspgdWOnwOFpJHRZHS,[],265493,False,91,8,97.994,0.603,0.712,0.67,-5.52,0.186,0.0,0.115,1,0.0262,4
26b3oVLrRUaaybJulow9kz,2023-08-11T04:00:00Z,People,5Hmh6N8oisrcuZKa8EY5dn,7kjSuFGKhLm8b5qXoMhRkJ,[],184791,False,92,10,124.357,0.422,0.573,0.693,-7.621,0.551,1.31e-05,0.102,0,0.0678,5
7oDd86yk8itslrA9HRP2ki,2023-08-11T04:00:00Z,Die For You - Remix,6Exo0MYoL3XammoTDeihFy,1Xyo4u8uXC1ZmMpatF05PJ,['66CXWjxzNUsdJxJ2JdwvnR'],232857,False,89,1,66.9,0.525,0.531,0.502,-6.5,0.232,0.0,0.441,0,0.0671,4
4h9wh7iOZ0GGn8QVp4RAOB,2023-08-11T04:00:00Z,I Ain't Worried,04PEOM6kIEeq9lRp1asNP2,5Pwc4xIPtQLFEnJriah9YJ,[],148485,False,93,0,139.994,0.797,0.704,0.825,-5.927,0.0826,0.000745,0.0546,1,0.0475,4
7KokYm8cMIXCsGVmUvKtqf,2023-08-11T04:00:00Z,Karma,151w1FgRZfnKZA9FEcg9Z3,06HL4z0CvFAxyc27GXpf02,[],204852,True,90,8,90.02,0.62,0.642,0.0969,-7.091,0.0734,0.0,0.483,1,0.0666,4
4iZ4pt7kvcaH6Yo8UoZ4s2,2023-08-11T04:00:00Z,Snooze,07w0rG5TETcyihsEIZR3qG,7tYKF4w9nC0nq9CsPZTHyP,[],201800,True,91,5,143.008,0.551,0.559,0.392,-7.231,0.141,0.0,0.11,1,0.132,4
1Y3LN4zO1Edc2EluIoSPJN,2023-08-11T04:00:00Z,Until I Found You (with Em Beihold) - Em Beihold Version,7ARtQpvnPN2ucbmVHngLOs,5XKFrudbV4IiuE5WuTPRmT,['7o2ZQYM7nTsaVdkXY38UAA'],176440,False,91,10,101.19,0.55,0.551,0.342,-5.339,0.777,0.0,0.202,1,0.0286,3
4uUG5RXrOk84mYEfFvj3cK,2023-08-11T04:00:00Z,I'm Good (Blue),7M842DMhYVALrXsw3ty7B3,1Cs0zKBU1kc0i8ypK3B9ai,['64M6ah0SkkRsnPGtGiRAbb'],175238,True,94,7,128.04,0.965,0.561,0.304,-3.673,0.00383,7.07e-06,0.371,0,0.0343,4
5LrN7yUQAzvthd4QujgPFr,2023-08-11T04:00:00Z,Here With Me,3rrrTOHiXGzuW4FP7t0O1A,5y8tKLUfMvliMe8IKamR32,[],242484,False,92,4,132.025,0.458,0.571,0.299,-9.283,0.544,9.27e-05,0.123,1,0.0258,4
6dgUya35uo964z7GZXM07g,2023-08-11T04:00:00Z,Nonsense,5kDmlA2g9Y1YCbNo2Ufxlz,74KM79TiuVKeVCqs8QtB0B,[],163648,False,90,8,138.992,0.697,0.74,0.732,-4.912,0.0268,0.0,0.224,1,0.034,4
3xIMkM5LgbVDkpO74O3Np3,2023-08-11T04:00:00Z,Rush,35N2XoH2rveqI5FAB30HSf,3WGpXCj9YhhfX11TToZcXP,[],156391,True,90,5,126.03,0.839,0.742,0.346,-7.614,0.00306,4.2e-05,0.106,0,0.0618,4
5eTaQYBE1yrActixMAeLcZ,2023-08-11T04:00:00Z,Miracle (with Ellie Goulding),22UyygZceCIfoE0RhENgKx,7CajNmpbOovFoOoasH2HaY,['0X2BH1fck6amBIoJhDVmmJ'],186496,False,91,9,143.011,0.869,0.636,0.306,-5.289,0.0378,0.0446,0.0808,1,0.0412,4
1xzi1Jcr7mEi9K2RfzLOqS,2023-08-11T04:00:00Z,CUFF IT,6FJxoadUE4JNVwWHghBwnb,6vWDO969PvNqNYHIOW5v0m,[],225388,True,88,7,115.042,0.689,0.78,0.642,-5.668,0.0368,9.69e-06,0.0698,1,0.141,4
6GGtHZgBycCgGBUhZo81xe,2023-08-11T04:00:00Z,Say Yes To Heaven,6jVg0POvGYH1Pt6lISl3ok,00FQb4jTyendYWaN8pK0wa,[],209156,False,91,6,99.992,0.352,0.49,0.166,-11.577,0.709,0.0856,0.114,0,0.0254,4
59uQI0PADDKeE6UZDTJEe8,2023-08-11T04:00:00Z,Last Night,7fOmdhRrRohTzToL617xkk,4oUHIQIBe0LHzYfvXNW4QM,[],163854,True,90,6,203.853,0.675,0.517,0.518,-5.382,0.459,0.0,0.151,1,0.0357,4
22VHOlVYBqytsrAqV8yXBK,2023-08-11T04:00:00Z,Dial Drunk (with Post Malone),4XahqkOmEsKLKEhBpX8DAe,2RQXRUsr4IW1f3mKyKsy4B,['246dkjvS1zLTtiykXe5h60'],213817,True,86,8,112.046,0.613,0.667,0.681,-7.147,0.121,0.0,0.113,1,0.0313,4
4Dvkj6JhhA12EX05fT7y2e,2023-08-10T09:37:03Z,As It Was,5r36AJ6VOJtp00oxSkBZ5h,6KImCVD70vtIoJWnq6nGn3,[],167303,False,92,6,173.93,0.731,0.52,0.662,-5.338,0.342,0.00101,0.311,0,0.0557,4
3qQbCzHBycnDpGskqOWY0E,2023-08-10T09:37:03Z,Ella Baila Sola,5aDEezKnOqyQo0qvTFhpkM,0XeEobZplHxzM9QzFQWLiR,['12GqGscKJx3aE4t07u7eVZ'],165671,False,90,5,147.989,0.758,0.668,0.834,-5.176,0.483,1.89e-05,0.0837,0,0.0332,3
6XSqqQIy7Lm7SnwxS4NrGx,2023-08-10T09:37:03Z,Classy 101,4jtQUtS4ABgER3DnGfKJCv,2LRoIwlKmHjgvigdNGBHNo,['3qsKSpcV3ncke3hw52JSMB'],195986,True,95,11,100.065,0.658,0.859,0.672,-4.79,0.145,0.0,0.12,1,0.159,4
7mXuWTczZNxG5EDcjFEuJR,2023-08-10T09:37:03Z,LADY GAGA,4jox3ip1I39DFC2B7R5qLH,12GqGscKJx3aE4t07u7eVZ,"['6Sbl0NT50roqWvy746MfVf', '7Gi6gjaWy3DxyilpF1a8Is']",212878,True,94,5,140.098,0.736,0.646,0.873,-7.118,0.216,0.0,0.415,0,0.0449,3
6wsqVwoiVH2kde4k4KKAFU,2023-08-10T09:37:03Z,I KNOW ?,18NOKLkZETa4sWwLMIm0UZ,0Y5tJX1MQlPlqiwlOH1tJY,[],211582,True,91,5,117.995,0.619,0.927,0.817,-4.441,0.0186,0.0,0.104,0,0.0539,4
3Ua0m0YmEjrMi9XErKcNiR,2023-08-10T09:37:03Z,Like Crazy,4xc3Lc9yASZgEJGH7acWMB,1oSPZhvZMIrWW5I41kPkkY,[],212241,False,95,7,120.001,0.733,0.629,0.362,-5.445,0.0025,0.0,0.357,1,0.0419,4
0V3wPSX9ygBnCm8psDIegu,2023-08-10T09:37:03Z,Anti-Hero,151w1FgRZfnKZA9FEcg9Z3,06HL4z0CvFAxyc27GXpf02,[],200690,False,94,4,97.008,0.643,0.637,0.533,-6.571,0.13,1.8e-06,0.142,1,0.0519,4
1i9lZvlaDdWDPyXEE95aiq,2023-08-10T09:37:03Z,TELEKINESIS (feat. SZA & Future),18NOKLkZETa4sWwLMIm0UZ,0Y5tJX1MQlPlqiwlOH1tJY,"['7tYKF4w9nC0nq9CsPZTHyP', '1RyvyyTE3xzB2ZywiAwp0i']",353754,True,90,5,82.826,0.535,0.458,0.216,-4.854,0.575,0.0,0.168,0,0.0281,4
0ug5NqcwcFR2xrfTkc7k8e,2023-08-10T09:37:03Z,Style,1yGbNOtRIgdIiGHOEBaZWf,06HL4z0CvFAxyc27GXpf02,[],231000,False,91,7,94.933,0.791,0.588,0.487,-5.595,0.00245,0.00258,0.118,1,0.0402,4
1u8c2t2Cy7UBoG4ArRcF5g,2023-08-10T09:37:03Z,Blank Space,1yGbNOtRIgdIiGHOEBaZWf,06HL4z0CvFAxyc27GXpf02,[],231826,False,91,5,95.997,0.703,0.76,0.57,-5.412,0.103,0.0,0.0913,1,0.054,4
4QctbZRsuWYPT0pbKg7u75,2023-08-10T09:37:03Z,un x100to,44ugNcdxZyGhNiW2WWil0b,6XkjpgcEsYab502Vr1bBeW,['4q3ewBCX7sLwd24euuV69X'],194563,False,74,9,83.827,0.72,0.571,0.542,-4.089,0.213,0.0,0.271,1,0.0458,4
1s7oOCT8vauUh01PbJD6ps,2023-08-10T09:37:03Z,Calm Down (with Selena Gomez),0nayxjaX54Frd7GsZq6Pbs,46pWGuE3dSwY3bMMXGBvVS,['0C8ZW7ezQVs4URX5aX7Kqx'],239317,False,82,11,107.008,0.802,0.799,0.811,-5.196,0.429,0.00128,0.171,1,0.0371,4
25OeKzcqakFPaJlXHPE5lm,2023-08-10T09:37:03Z,Primera Cita,52PtAAvfi8ZGTRK5c700y4,66ihevNkSYNzRAl44dx6jJ,[],186455,False,82,10,157.795,0.395,0.535,0.488,-7.805,0.597,6.78e-05,0.0969,1,0.0634,3
7K3BhSpAxZBznislvUMVtn,2023-08-10T09:37:03Z,Last Night,6i7mF7whyRJuLJ4ogbH2wh,4oUHIQIBe0LHzYfvXNW4QM,[],163854,True,88,6,203.759,0.675,0.492,0.478,-5.456,0.467,0.0,0.142,1,0.0389,4
7bPp2NmpmyhLJ7zWazAXMu,2023-08-10T09:37:03Z,TULUM,4jox3ip1I39DFC2B7R5qLH,12GqGscKJx3aE4t07u7eVZ,['6XkjpgcEsYab502Vr1bBeW'],209415,True,92,6,167.767,0.866,0.557,0.631,-4.454,0.394,0.0,0.11,1,0.0503,4
