track_id,track_added_at,track_name,album_id,main_artist_id,side_artists_id,track_duration,track_explicit,track_popularity,track_key,track_bpm,track_energy,track_danceability,track_happiness,track_loudness,track_acousticness,track_instrumentalness,track_liveness,track_mode,track_speechiness,track_time_signature
46eu3SBuFCXWsPT39Yg3tJ,2023-02-14T10:07:33Z,Don't Stop 'Til You Get Enough,2ZytN2cY4Zjrr9ukb2rqTP,3fMbdgg4jU18AjLCKBhRSm,[],365466,False,77,11,118.881,0.821,0.878,0.947,-9.875,0.126,0.0461,0.183,1,0.089,4
5T7ywazdGIydr6JCW6t02j,2023-02-14T10:07:23Z,Smooth Criminal - 2012 Remaster,3Us57CjssWnHjTUIXBuIeH,3fMbdgg4jU18AjLCKBhRSm,[],257760,False,74,8,118.193,0.981,0.853,0.595,-3.947,0.247,0.468,0.306,1,0.0751,4
3BovdzfaX4jb5KFQwoPfAw,2023-02-14T10:05:20Z,Beat It,2ANVost0y2y52ema1E9xAZ,3fMbdgg4jU18AjLCKBhRSm,[],258399,False,78,3,138.728,0.711,0.776,0.901,-9.03,0.0242,0.000353,0.234,0,0.0473,4
7J1uxwnxfQLu4APicE5Rnj,2023-02-14T10:05:07Z,Billie Jean,2ANVost0y2y52ema1E9xAZ,3fMbdgg4jU18AjLCKBhRSm,[],294226,False,81,11,117.002,0.457,0.932,0.884,-9.62,0.0173,0.0436,0.0414,0,0.0541,4
2grjqo0Frpf2okIBiifQKs,2023-02-14T10:03:37Z,September,2FW0uQ4WL25umm5p2VrZO7,4QQgXkCYTt3BlENzhyNETg,[],215093,False,77,9,125.926,0.832,0.697,0.979,-7.264,0.168,0.00131,0.269,1,0.0298,4
48h4R1aBUa6BitV6GeCjOM,2023-02-13T20:43:35Z,Shut It,3fQgV59rik8qhrdYOeJS7l,3ZHU5AKrUmIPnCFfr82QER,[],141508,True,61,0,117.931,0.576,0.777,0.613,-8.763,0.0534,1.33e-05,0.379,0,0.29,4
0XRbYXQUymj9SJkrr8YK5B,2023-02-13T12:39:25Z,Keep Ya Head Up,7FK1855C3n1Q0RKbmvl7ll,1ZwdS5xdxEREPySFridCfh,[],262506,True,73,4,172.329,0.732,0.598,0.595,-7.013,0.144,0.0,0.508,1,0.425,4
0LFcFGLYTX6UmeIdO7NVd7,2023-02-13T12:38:05Z,Ali Bomaye,5IBNSiR9VYaGIxOfcOJ2LB,0NbfKEOTQCcwd6o7wSDOHI,"['17lzZA2AlOHwCwFALHttmp', '1sBkRIssrMs1AbVkOJbc7a']",372706,True,66,10,78.239,0.69,0.381,0.223,-5.312,0.0209,0.0,0.438,0,0.455,4
2AzbPKN2Vf3CUukNZGnjYx,2023-02-13T12:31:13Z,MOSTRO,21aHeeZe4eCanYhoAPuiaX,3lxINiPO2Mtk6VqtUSd5t1,[],175826,False,56,3,114.896,0.581,0.718,0.688,-5.686,0.194,0.0,0.114,1,0.0573,4
02oUvHd9QhVUO4YYb7t9JM,2023-02-13T12:23:11Z,METAMORPHOSIS - Slowed + Reverb,4z0nL9bblVphvhmt8o15yO,5hKGLu4Ik88FzWcTPhWNTN,[],172219,True,74,1,145.012,0.503,0.67,0.218,-13.974,0.681,0.9,0.115,1,0.0582,4
1YSlNly5I4GAGg2Toc3snK,2023-02-12T12:57:35Z,CENERE,3jbwWq0IsEUjrQ6wBUqYzh,0jdNdfi4vAuVi7a6cPDFBM,[],208323,False,76,2,119.869,0.636,0.641,0.281,-6.537,0.291,0.0,0.221,0,0.106,4
1tLF8UaFMkT28AUCOO2ccd,2023-02-09T12:53:42Z,Egoista,59N9BoP9P35nwB7j7pYVHX,3X9nkz31tAOM25rdtzfi60,[],173278,True,50,8,119.91,0.606,0.68,0.281,-6.685,0.232,0.0,0.681,0,0.0698,4
6QFQqqYye5lAcnhCALvxKJ,2023-02-06T16:40:46Z,My Flaws Burn Through My Skin Like Demonic Flames from Hell,5QvM8XR1GooXrA7TgIr6Ok,1VPmR4DJC1PlOtd0IADAO0,[],167679,True,77,11,125.98,0.748,0.78,0.0663,-7.394,0.00448,0.000546,0.115,0,0.0352,4
5bvsNn7f4m0MTCuUQkMZGY,2023-02-05T21:29:35Z,Occhi rossi,49NVOF8cRsKJtl38a9AGo0,5dXlc7MnpaTeUIsHLVe3n4,[],177310,False,63,11,123.465,0.477,0.545,0.353,-6.021,0.0746,0.0,0.0977,1,0.0427,4
3PYFSGwWNZWnQpiuGke2J9,2023-02-04T12:06:28Z,under the weather,5EMWV3wcySNCCLpSvNWUyx,7yntSJ6uojO3z6GFUVwhAW,[],106666,True,66,6,71.747,0.375,0.465,0.366,-15.967,0.772,0.013,0.108,1,0.268,4
5Z2MiIZ5I3jJvvmeWMLbOQ,2023-02-03T11:31:02Z,Escapism.,3omkMn8vbTKOebb9ABbqyb,5KKpBU5eC2tJDzf0wmlRp2,['12Zk1DFhCbHY6v3xep2ZjI'],272373,True,50,2,96.107,0.742,0.538,0.25,-5.355,0.138,4.67e-05,0.0934,1,0.114,4
0Uk8PDdq76h1xeLGVU2Xwv,2023-02-02T21:57:49Z,Gravitational Forces - Remix,5ybXQxAUPKDyPxP69xmf6y,2VJcPHba2seT8SsI73ksfB,[],127935,False,0,7,91.771,0.282,0.459,0.0376,-25.732,0.796,0.702,0.111,0,0.0441,4
4LCclhVtP0vNthSpEbNKWF,2023-01-31T23:24:45Z,DUBBI,1qfURwkRukKvemVbObKJXy,5AZuEF0feCXMkUCwQiQlW7,[],234446,True,39,8,92.674,0.689,0.696,0.352,-9.62,0.585,0.0,0.11,1,0.38,4
4hArX7vFWANuw0gCA1KG5k,2023-01-31T23:21:40Z,BODY PARTS - I denti,3ZOt77e63uMgJXU7xcFpqu,5AZuEF0feCXMkUCwQiQlW7,[],156714,True,52,7,105.893,0.749,0.695,0.383,-5.978,0.185,0.0,0.178,1,0.172,3
7oe1XGwYoXE3dd1v5ygE0z,2023-01-31T16:45:33Z,"Running Up That Hill - Epic Version (from ""Stranger Things) - Cover",0gvVrhmhgrzTQpewucnPBf,2bdcBjvuI9worc472GbeU0,[],138022,False,53,0,107.984,0.716,0.491,0.143,-8.998,0.00548,0.736,0.15,0,0.0417,4
7uu3YZytpYW15VIfa7ynJk,2023-01-30T23:08:08Z,Niente Canzoni D'Amore - Inedito,59i1dzyF8wpUTk3KJ5zNXq,5AZuEF0feCXMkUCwQiQlW7,['05brE7yGJDmIYlMirfSi0B'],226808,False,63,3,83.021,0.728,0.621,0.178,-4.667,0.0434,2.32e-06,0.101,0,0.0446,4
3eZUF65HbA141qh7OGsBER,2023-01-30T23:07:42Z,L'ANGELO CADUTO - feat. Shari,7DvK67C21i6go7olhjvLgT,3hBQ4zniNdQf1cqqo6hzuW,['3X9nkz31tAOM25rdtzfi60'],204097,False,49,7,114.991,0.492,0.722,0.576,-7.384,0.259,0.0,0.0514,1,0.0751,4
1kZtyxJakwddLIxfEDDXEx,2023-01-30T23:04:27Z,ALDO RITMO,7DvK67C21i6go7olhjvLgT,3hBQ4zniNdQf1cqqo6hzuW,[],160500,True,55,1,119.992,0.804,0.807,0.532,-6.324,0.157,0.0,0.0811,1,0.173,4
77N9HTxta6wLhJMj5KmuYi,2023-01-30T23:01:29Z,WOAW - feat. Salmo,3LZwptqhhFxHpURRLmtVxI,68zhfroQU8MwS3DiuWBRRh,['3hBQ4zniNdQf1cqqo6hzuW'],171548,True,45,0,119.725,0.747,0.787,0.487,-8.378,0.252,2.81e-05,0.366,1,0.177,4
2nMeu6UenVvwUktBCpLMK9,2023-01-28T10:27:47Z,Young And Beautiful,1D92WOHWUI2AGQCCdplcXL,00FQb4jTyendYWaN8pK0wa,[],236053,False,87,11,113.986,0.416,0.324,0.151,-8.92,0.262,3.69e-05,0.11,0,0.0368,4
7ckSHKZnX72c6IQnKGJNpi,2023-01-28T10:11:30Z,Runnin (feat. A$AP Rocky & Jacob Banks),4VODNHZZp8qxuMLJQK2G4u,24eDfi2MSYo3A87hCcgpIL,"['13ubrt8QOOCPljQ2FL1Kca', '0AepkoQhYvkjEzzwIcGxdV']",304586,False,60,4,134.773,0.503,0.308,0.0982,-13.06,0.267,0.00317,0.0802,1,0.102,4
0iUrxveyNUBfj0cqjYEijt,2023-01-27T18:49:21Z,NEON BLADE,4zRjyCx4wMu480J7tac2Gm,5ja9cfKWW8Zj9aloyK8WuY,[],265263,True,80,7,94.999,0.996,0.548,0.893,-2.169,0.0284,0.92,0.595,1,0.112,4
4pTkDIlpFNoeWbahu8pVXW,2023-01-22T19:13:01Z,Shootout,2lQQ5xfJwzELcecvu8gZN5,5EiDVD35ofoSKq1KE0jcs8,['7e4AmALFiKR69Xra2EksPU'],295308,False,75,2,86.986,0.578,0.663,0.553,-9.079,0.312,0.906,0.109,1,0.0687,4
346SJSEbB6pNZMpwovxDiu,2023-01-22T19:09:11Z,Mother I Sober (feat. Beth Gibbons of Portishead),79ONNoS4M9tfIA1mYLBYVX,2YZyLoL8N0Wb9xBt1NhZWg,['6Lt6KFXX3P0v6vfrynQAMo'],406528,True,62,8,140.012,0.369,0.492,0.491,-14.861,0.87,2.85e-05,0.11,0,0.329,4
06KyNuuMOX1ROXRhj787tj,2023-01-18T11:18:23Z,We Don't Talk Anymore (feat. Selena Gomez),5Nwsra93UQYJ6xxcjcE10x,6VuMaDnrHyPL1p4EHjYLi7,['0C8ZW7ezQVs4URX5aX7Kqx'],217706,False,84,1,100.017,0.563,0.728,0.352,-8.053,0.621,0.0,0.179,0,0.134,4
1AJuDhb8wqV4gU5Ts6Htl5,2023-01-18T10:34:36Z,Superhero (Heroes & Villains) [with Future & Chris Brown],4o9NExZng35wpV7pLKvuW0,0iEtIxbK0KxaSlF7G42ZOp,"['1RyvyyTE3xzB2ZywiAwp0i', '7bXgB6jMjp9ATFy66eO08Z']",182666,True,59,5,116.622,0.606,0.526,0.492,-5.3,0.152,2.36e-06,0.194,0,0.259,4
5TnN3nbB9r37nESkUuHaIR,2023-01-18T10:33:52Z,On Time (with John Legend),4o9NExZng35wpV7pLKvuW0,0iEtIxbK0KxaSlF7G42ZOp,['5y2Xq6xcjJb2jVM54GHK3t'],168920,True,51,5,79.904,0.62,0.364,0.491,-6.638,0.736,0.00225,0.429,0,0.0555,4
6bHjk4FudnJpUEz1PGs1YS,2023-01-13T00:31:24Z,Tears in the Rain,5kSUsy5FU3Wcxd4DBvXFm4,0YC192cP3KPCRWx8zr8MfZ,['2xOp0rCDPAmYqnL2UFbaDY'],130543,False,50,0,116.493,0.306,0.193,0.0316,-17.996,0.654,0.859,0.0822,1,0.0429,3
1N8TTK1Uoy7UvQNUazfUt5,2023-01-12T16:50:08Z,SPIT IN MY FACE!,2XurGuugADHAwF8gEYjtMA,4MvZhE1iuzttcoyepkpfdF,[],147874,True,86,8,94.094,0.785,0.73,0.649,-6.512,0.0464,0.0216,0.111,1,0.0554,4
2usrT8QIbIk9y0NEtQwS4j,2023-01-10T18:20:26Z,Intro,2av2ZSHlvD7rvLSsMvtYCG,3iOvXCl6edW5Um0fXEBRXy,[],127920,False,75,9,100.363,0.778,0.617,0.152,-8.872,0.459,0.925,0.128,0,0.027,4
4NgherJDfCXWBZBYheM4jK,2023-01-09T14:55:35Z,WASTE,3yKGB4IYu6MeLkhFJFn9eI,2VDZoCBGjxbHJbnzSX5nP6,[],120428,False,81,7,131.883,0.123,0.627,0.11,-14.411,0.859,0.00105,0.149,1,0.0316,4
1DzJbVkBELu6jDu6q0T0tk,2023-01-09T14:46:12Z,Nothing Is Lost (You Give Me Strength),4M2Mf4pmARKGVT9MLCe3HA,1Xyo4u8uXC1ZmMpatF05PJ,[],267504,False,70,5,126.985,0.693,0.52,0.12,-7.704,0.0002,2.2e-05,0.122,1,0.0331,4
6nluwwQLiTI2ExXtWm81w6,2023-01-09T11:33:34Z,BEAT MÁGICO QUE MEXE COM A SUA MENTE,0JHPsrLQ9rl7SKlHJt7cgN,2tqbdiza6tmlpAtKUZwhnE,[],155002,True,77,4,130.17,0.673,0.784,0.627,-7.421,0.691,0.0769,0.108,0,0.261,4
3vWzyGTu6Ovo1GdrcJqH6e,2023-01-07T11:33:28Z,Scared of the Dark (feat. XXXTENTACION),35s58BRTGAEWztPo9WqCIs,55Aa2cqylxrFIXC767Z865,"['7c0XG5cIJTrrAgEC3ULPiq', '15UsOTVnJzReFVN1VCnxy4']",233000,False,77,0,79.365,0.623,0.443,0.156,-6.717,0.0468,0.0,0.247,0,0.0718,4
26xRuNw4kqF7cl8T2hb3D5,2023-01-03T20:22:55Z,Sunset,35PCmPg25pADGnMa8K4SzM,55K4ZKXWbobPadn69ghryV,[],135026,False,1,10,120.062,0.62,0.55,0.734,-7.374,0.0541,0.00191,0.443,0,0.0463,4
1EVgCis3kaiKcfoAGFJNnt,2023-01-02T16:14:45Z,R.E.P,20MEFs6buBQ3d9rsncp2zY,7pNH29jgvhRNkrMrRX5UW9,[],163407,True,23,1,146.95,0.744,0.537,0.539,-8.387,0.000777,0.000254,0.446,1,0.748,4
2qkmPUG7ARsRwhVICQVwQS,2023-01-01T17:02:22Z,Mercy,2wart5Qjnvx1fd7LPdQxgJ,12Chz98pHFMPJEknJQMWvI,[],231973,False,59,7,130.007,0.926,0.482,0.371,-4.789,0.00952,0.0,0.311,1,0.0549,4
38T0tPVZHcPZyhtOcCP7pF,2022-12-30T21:07:21Z,STAR WALKIN' (League of Legends Worlds Anthem),0aIy6J8M9yHTnjtRu81Nr9,7jVv8c5Fj3E9VhNjxT4snq,[],210575,True,82,2,141.872,0.715,0.637,0.308,-4.971,0.148,0.0,0.0892,0,0.0455,4
6ojrj2NSj3EkMm05yiuaMG,2022-12-30T18:20:43Z,Extasi,5D6d0m5tYnBz0wowzfLlQ6,0QrUbsrL5imqntAfDl8i7q,[],157846,False,71,0,130.008,0.776,0.859,0.222,-4.028,0.0508,1.07e-06,0.0263,1,0.0749,4
1XpmMe95dk9jh3zuOMpeU2,2022-12-30T18:03:43Z,Capri Sun,6LmhYmD5q0vflzqQhkfeN1,5SulO4l40qDuV9zUGLZx7n,[],199680,True,74,0,93.068,0.852,0.683,0.448,-2.755,0.0454,0.0,0.246,1,0.0636,4
0khxy4FwKPWRhpAcN6Gf6Y,2022-12-26T00:43:01Z,Gravitational Forces,1dHOdb8VUv8RBGrsS5yyaR,5ExXlrueheuTEy2uq8FM9O,[],186470,False,56,2,102.01,0.475,0.578,0.0293,-12.151,0.00727,0.73,0.109,1,0.0409,4
2qyhy9ndo8tTGMzXeHTisR,2022-12-19T10:50:44Z,So High,3VZiexdNV9MFUGDg2gFakT,5cj0lLjcoR7YOSnhnX0Po5,[],201573,True,76,10,131.933,0.567,0.647,0.659,-5.777,0.133,9.36e-06,0.0638,0,0.0374,4
6GUq9y0Iy5QrAuPYxTrFp2,2022-12-17T17:13:45Z,S.T.A.Y.,3B61kSKTxlY36cYgzvf3cP,0YC192cP3KPCRWx8zr8MfZ,[],383513,False,65,5,191.413,0.0301,0.0793,0.0256,-30.777,0.933,0.929,0.0741,1,0.0425,3
5lT5IZWW3JQErXELJpQgJ9,2022-12-17T11:00:23Z,Slow Down,7agIpPnZXBhJQcWHAvdQFx,7cYEt1pqMgXJdq00hAwVpT,[],212093,True,79,10,129.967,0.788,0.477,0.255,-4.46,0.0183,1.78e-06,0.294,1,0.0362,4
3DP8cUzSO9tJx7tGShuS4c,2022-12-16T23:10:42Z,APNEA - MTV Unplugged,3cZPj6lCLw8aia3nAiNKo8,056KMTw6IztdQjBmFfVyO3,[],205358,False,28,10,80.076,0.295,0.659,0.375,-10.412,0.885,0.0,0.0776,0,0.131,4
7ybDQMh1p8DEbwwoARCjzH,2022-12-15T18:31:35Z,Set Fire To The Rain x Another Love - Remix,6tIohwgXp3d1VmiHV38KpT,6QSOpFwMSqDj21HVu34Wm1,"['7kO87cGufDvuHXsXtqEBfL', '5xmZKWPhiMa6sD84Efjrh9']",213078,False,0,7,112.973,0.669,0.378,0.244,-9.371,0.178,5.23e-05,0.298,1,0.0363,4
6BCkT0pZnUBoDaywX3qonz,2022-12-14T22:02:33Z,Sorpresa (feat. Nayt),7kecFtrnb8dZ101bSYIjXG,6Htt1E5lJ37HjcEPsTdYPA,['7tmTvmqgTBcX88ZrSHByrD'],193298,False,45,0,153.942,0.6,0.599,0.619,-6.876,0.531,0.0,0.206,0,0.049,4
03hHGOvsqeNrszvCcmasV9,2022-12-12T16:55:08Z,another love,0kR24t9SfPdMWr0WS5M5XP,09L7vIFcD6P0SM1ZQ2k2On,['7c38OVOfX16DHcL1Un8NcD'],202031,False,39,7,143.59,0.599,0.399,0.195,-11.991,0.495,0.0,0.155,0,0.0511,4
6luhvKibJJNM4P64RLNwgg,2022-12-11T10:58:25Z,Carry Your Throne,7EOvtHDxbltA0GNC4mvLAC,50JJSqHUf2RQ9xsHs0KMHg,[],203630,False,49,10,80.019,0.846,0.568,0.398,-5.227,0.466,0.000406,0.0901,1,0.068,4
4mowfIHVIYRoepbExd1cwu,2022-12-09T18:55:11Z,God of War Ragnarök (feat. Eivør),7LmeRZOi905AochW9J9FAA,2ifvIECHAlEgPMBuBOJ0lG,['2dB4ya2W1Gvng8gjWSPu2H'],274666,False,59,8,76.387,0.346,0.234,0.0994,-10.975,0.555,0.744,0.11,1,0.0309,4
6GQUygYI8mSo20D8nTJJ6U,2022-12-08T15:45:29Z,Petrolio,37Uw7gtrH9lXRS8FWC3j2p,1Xn1GTJkWC9sRBzk9A8Jms,[],244213,True,2,6,82.239,0.775,0.692,0.53,-6.916,0.0842,0.0,0.112,0,0.24,4
7ahabzYSnRJlsozhUgXvaR,2022-12-08T10:26:12Z,Love Me (ecstazzz Remix),73X5q7MSq6w1dmyEtmtxIb,33FP9bOTWc2zzSuDnh5O5Q,[],127187,False,33,9,94.505,0.26,0.789,0.569,-15.144,0.677,4e-06,0.338,1,0.309,4
7hmbNUJ809IIbp1aLo6Ptq,2022-12-08T10:11:22Z,Love Me,1kNIyEnOjfLZ0DMSMRXVXV,33FP9bOTWc2zzSuDnh5O5Q,[],166354,False,36,0,126.98,0.302,0.982,0.495,-13.709,0.0392,0.0179,0.101,1,0.16,4
5Zlb01Jcn0Ld49zazzZJSB,2022-12-06T18:41:06Z,WORTH NOTHING - Fast & Furious: Drift Tape/Phonk Vol 1,0oozY5vsoDRBVnAaStpBGI,1rPf3UFQ9PzH7MafzfHTnG,['6TLwD7HPWuiOzvXEa3oCNe'],164629,True,46,2,139.88,0.601,0.604,0.156,-7.887,0.15,0.000579,0.168,0,0.0628,4
4gRMhEkKrf16k9zjxLrzsm,2022-12-06T11:09:31Z,XO Tour Life - Remix,6FGs7C78QM5zwoiQdZAzAC,2H5lpHhf6lratdNgodiuJu,[],183248,True,19,11,76.993,0.659,0.709,0.445,-7.023,0.0341,0.0,0.114,0,0.0557,4
24z3vdNKRQrscegDnzgPZ8,2022-12-06T11:09:06Z,Afterdark (Slowed),2u1cNLRLVF515VMPNTLtAz,3I4WPLqMIkkt9zbe7rRDSF,[],200000,False,32,1,179.935,0.13,0.323,0.0722,-17.669,0.803,0.921,0.0921,1,0.0316,4
561jH07mF1jHuk7KlaeF0s,2022-11-30T18:12:43Z,Mockingbird,1kTlYbs28MXw7hwO0NLYif,7dGJo4pcD2V6oG8kP0tJRR,[],250760,True,90,0,84.039,0.678,0.637,0.254,-3.798,0.209,0.0,0.156,1,0.266,4
4jDmJ51x1o9NZB5Nxxc7gY,2022-11-25T18:21:56Z,Careless Whisper,3coLNlyStg9h7f8CZ103Rl,19ra5tSw0tWufvUp8GotLo,[],300106,False,82,2,153.119,0.628,0.574,0.803,-8.815,0.13,0.0,0.271,0,0.036,4
1rv2PsABh13E5CLC4zrvN4,2022-11-24T08:31:46Z,I Left My Home,69vhjxexIUpJCbYGsWdTzD,6Efw3k51CSEQAcUTOp6OXc,"['6dh80wUQJO3o7skEfOI7sU', '20js0lxMsFUHEwlmWTGqpL']",227520,False,20,8,120.215,0.626,0.522,0.371,-7.732,0.0074,0.0384,0.734,1,0.162,4
4tQrHKTEQdJq8eATHcvDc1,2022-11-21T08:57:36Z,Suicidal Thoughts,1fOF7wQgufrellrCLSiw81,1jUvU0n7PqrWgPnx3N1UWl,[],160333,True,0,1,167.967,0.686,0.646,0.505,-6.78,0.00463,1.08e-06,0.285,1,0.224,4
7aVX95NjONZszSeb8vJZF3,2022-11-18T20:31:48Z,Amici,3fMHmtOJf2KK3HThKh9ZNX,1El4YQA8oCXX7ynFSxRTFq,[],180950,True,59,1,140.355,0.715,0.618,0.457,-4.966,0.395,0.0,0.137,1,0.254,4
6VVvzNsWQd62FIQyc4zBSR,2022-11-16T11:54:34Z,Coming Back For You,0Wyn0fD9sZIu00xTyXF4eK,75VKfyoBlkmrJFDqo1o2VY,[],176293,False,0,7,99.977,0.438,0.602,0.248,-7.995,0.0113,0.0,0.103,1,0.0434,4
6pWgRkpqVfxnj3WuIcJ7WP,2022-11-16T11:51:17Z,Cornfield Chase,3B61kSKTxlY36cYgzvf3cP,0YC192cP3KPCRWx8zr8MfZ,[],126959,False,77,9,94.079,0.226,0.18,0.048,-16.457,0.951,0.982,0.0998,0,0.042,4
5tjQeErXtiqO9LUVqYU9Ta,2022-11-16T11:46:24Z,Interlude,0Wyn0fD9sZIu00xTyXF4eK,2SrSdSvpminqmStGELCSNd,[],138520,False,0,4,96.236,0.539,0.464,0.0417,-6.921,0.46,2e-05,0.111,0,0.139,4
4M6eMu2CMR9MxO2c3MQgaI,2022-11-12T15:59:39Z,Logico #1,66nX0SGMQ7DrGiMrZlMkqS,396Jr76018oUMR6QBnqT8T,[],282606,False,60,0,159.904,0.723,0.37,0.189,-6.11,0.015,3.56e-05,0.13,0,0.0298,4
4cTxlJ8GbvlEKJSHBjSmX3,2022-11-12T15:58:05Z,Caroline,0hiyVukTWwoABzyyzq03fN,6d8NscVVbeMVINZwJDOoN5,[],200337,False,60,0,123.999,0.771,0.672,0.528,-5.12,0.00486,0.0,0.127,1,0.0321,4
0OXdfW3Q6VJGpg1k5Ik1SW,2022-11-12T15:58:00Z,Give Me a Kiss,0CafPkGhvLKbSwto8FQJq1,6d8NscVVbeMVINZwJDOoN5,[],169204,False,68,11,141.044,0.863,0.611,0.837,-4.969,0.0105,3.17e-06,0.255,0,0.0346,4
0sf12qNH5qcw8qpgymFOqD,2022-11-11T22:52:59Z,Blinding Lights,2ZfHkwHuoAZrlz7RMj0PDz,1Xyo4u8uXC1ZmMpatF05PJ,[],201573,False,19,1,171.017,0.796,0.513,0.345,-4.075,0.00147,0.000209,0.0938,1,0.0629,4
5AnZGhVpAit04ocwEbzy04,2022-11-11T19:25:16Z,T'Challa,2lPz7qiqG7TfvKr3S1Lv6p,24eDfi2MSYo3A87hCcgpIL,[],85026,False,42,5,82.344,0.239,0.292,0.27,-16.652,0.743,0.94,0.152,0,0.0451,3
73vIOb4Q7YN6HeJTbscRx5,2022-11-11T09:28:49Z,Miss You,32G4vFNwLJQjpzkOoGEUUo,6TLwD7HPWuiOzvXEa3oCNe,['3t5xRXzsuZmMDkQzgOX35S'],206000,True,85,6,145.007,0.742,0.587,0.199,-6.64,0.0128,0.00107,0.146,0,0.0529,4
4M6pDt6pICsMiiwXGkufLe,2022-11-09T23:35:12Z,Con La Brisa,0Wyn0fD9sZIu00xTyXF4eK,0XFgM33h3Ls5tj1M9IKUWd,['24eDfi2MSYo3A87hCcgpIL'],167386,False,1,2,113.919,0.44,0.618,0.251,-10.33,0.506,0.333,0.141,0,0.0306,4
0vLj7fwt3HM36zo7HEghCL,2022-11-09T23:32:53Z,Alone,0Wyn0fD9sZIu00xTyXF4eK,3wcj11K77LjEY1PkEazffa,[],221746,False,1,4,90.153,0.667,0.607,0.317,-7.236,0.153,0.0,0.113,0,0.049,4
4pBr2SjDVIxfGkUwvOJLx7,2022-11-05T15:54:11Z,"Never Forget [Feat. Chef 187, Tio Nason, Mwanjé]",1TGT83DEhv2ovTITDUQA2q,7fw0E8WHdG3r9SuPBcGmWk,"['26fSO7cYQ1Txtb8xNi8byv', '44vOrGC9wQuBCQIeBUNc1O', '3BM1y5iZJFNwGFZC8ivubP']",217520,True,41,7,77.112,0.542,0.469,0.314,-6.678,0.553,5.6e-05,0.147,1,0.113,4
3Y00k9cPoW8BnJesUEFoWn,2022-11-04T23:24:32Z,Rozzi,1VE1SYRNN6bjR1NAoJupok,1KQJOTeIMbixtnSWY4sYs2,[],163053,True,63,9,131.088,0.487,0.874,0.724,-9.806,0.103,2.72e-06,0.103,1,0.312,4
35FZEed4oE5coK7oMF78So,2022-11-04T21:53:32Z,Solamente unico,4g8wjXYcbeXhg6J8UuNFuW,5dPBeuSKtu5vLz1Et8YSVv,['4FTMyLkoEE9oEUpCv3Dr4p'],272592,True,41,0,77.285,0.848,0.478,0.0551,-6.596,0.145,0.0,0.0891,1,0.603,4
3okOUa4NP0jgDvE8ohLu6k,2022-11-04T19:17:57Z,Osg16,2rfsAvUblFue3fk5aYgoSh,3hN3iJMbbBmqBSAMx5veDa,"['5QbPS8e4HIZTsfxvuw7h2u', '4p5IspnsqtILeRtckOxumu', '28GRpg4LMcUSFO09DExzYD', '7ajcXCqrSRoMtviBDVIjqn', '1zOtBeihNPcAvUCFtkQFYm', '3RfIKCBcJ6Nb7OLrk2fV4S', '15JcKmQooq4qeUn6jdN8f0', '6a9h2MsqrQTJqERdiWrMC8']",317540,True,39,2,130.094,0.775,0.708,0.366,-4.167,0.0251,0.0,0.107,1,0.138,4
5QNxvRRPlr29dsVBdgzPTC,2022-11-04T14:21:09Z,Chi mi sfida,7HsWWsuQm54lWmgCVt2jYM,5dPBeuSKtu5vLz1Et8YSVv,[],71000,True,52,8,129.878,0.855,0.727,0.483,-5.116,0.0498,0.0,0.363,1,0.19,4
3nqQXoyQOWXiESFLlDF1hG,2022-10-31T09:44:02Z,Unholy (feat. Kim Petras),0gX9tkL5njRax8ymWcXARi,2wY79sveU1sp5g7SokKOiI,['3Xt3RrJMFv5SZkCfUE8C1J'],156943,False,88,2,131.121,0.472,0.714,0.238,-7.375,0.013,4.51e-06,0.266,1,0.0864,4
219slQu3ALbTSAe9P22hvE,2022-10-30T13:52:31Z,Happiest Year,5NE8n9E4dMUFvOUZo0tv6p,6QrQ7OrISRYIfS5mtacaw2,[],228442,False,77,1,112.881,0.168,0.502,0.355,-14.061,0.885,0.0,0.111,1,0.0486,3
7kUljt0NM5sISL3OGNVxYd,2022-10-28T16:07:26Z,Royalty,5fNgtPuw6QFGW7M9FdOX5x,3exvMmrLV6o4R42YnG3Id6,"['1HD6q5dxREv64GOc3H7vBs', '38wxcfNEqMwuPniHvplin5']",223520,False,82,4,80.121,0.855,0.388,0.32,-4.229,0.0181,8.11e-05,0.137,0,0.0644,4
2qQg4qcqJmAalzRwhgf5mt,2022-10-22T20:36:34Z,In The End,4ogDiddFmcxnT4PC9lVEoV,73jlPRxT7z5xk29sMqFDjU,"['647D92XNDYTUt5A0idePJ4', '4Dp0vVy8BpziagOylB21Tp']",234715,False,61,7,88.033,0.671,0.526,0.102,-7.445,0.308,4.07e-05,0.0869,0,0.0968,4
3yz5heVHn1jYrGwZkbdg54,2022-10-19T17:19:05Z,Sinner & Saint,7y6bJIdkErdSMqG2fRt5CS,73jlPRxT7z5xk29sMqFDjU,"['2qAgO1fmg936BPG08NvxPk', '4gyX4vWskz4ftYxSyWoLA2']",175161,False,46,8,124.196,0.743,0.604,0.129,-4.555,0.0724,0.0,0.331,0,0.0717,4
4yNk9iz9WVJikRFle3XEvn,2022-10-19T07:08:40Z,golden hour,2uiQo0DIcriQKVm5ivXuDO,164Uj4eKjl6zTBKfJLFKKK,[],209259,False,84,4,94.467,0.593,0.515,0.153,-4.801,0.653,0.162,0.25,1,0.0322,3
