,track_id,track_added_at,track_name,album_id,main_artist_id,side_artists_id,track_duration,track_explicit,track_popularity,track_key,track_bpm,track_energy,track_danceability,track_happiness,track_loudness,track_acousticness,track_instrumentalness,track_liveness,track_mode,track_speechiness,track_time_signature,Liked,brano_ascoltato_freq,artista_ascoltato_freq,artista_singolare_importante,coll_artista_asc_freq,sim_struttura_musicale_brano_asc_freq,sim_emozioni_brano_asc_freq,macro_categoria_artista_asc_freq,genere_asc_freq,ha_composto_canzone,stesso_genere_artista_asc_freq,stesso_album_brano_asc_freq,stesso_artista_brano_asc_freq,brano_freq_importante,artista_freq_importante,coll_artista_freq_imp,macro_categoria_artista_freq_imp
938,1AeSZVz9UrF4m5kQ7KPmUu,2023-08-11T04:03:25Z,Fall into You,0735UJg7bIwGmv28e7zQOF,21z8to3YxZXgKYJpBB54P2,[],0.20023717624620288,0,0.0,1,0.7200039988003599,0.716,0.521,0.536,0.7578594297911266,0.0259,1.25e-06,0.343,0,0.0484,4,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,1BvftxMNfcEp9nDYxCNRTc,2023-08-11T04:03:25Z,Good News,4YI8iB9csSyJOEjgaNO0GL,5V61WloeXM3XLslOqJ8RES,['3zSrc5vUlUxyDdS0KrxFJO'],0.3439754356109651,0,0.0,10,0.8283448298843681,0.573,0.348,0.222,0.7534685165421557,0.377,3.19e-05,0.136,0,0.0406,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
940,47oqstCW9u5SARWggwVQqE,2023-08-11T04:03:25Z,Happiest Girl,4pKxL29XtwK9qXxh0Zsq9c,3jTU1IOqkO7Mz4zdbXPose,[],0.2191660603669038,0,0.0,8,0.9202572561564863,0.744,0.418,0.373,0.7933526452203079,0.107,2.07e-06,0.118,1,0.0484,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
942,700iSqwIlmgyRCiHWbRNdh,2023-08-11T04:03:25Z,Tangerine,3iB5mDvMeU6xgF8hLETSop,7FvQR6QFfXmW18dyMqnHvv,[],0.2925468289494777,0,0.25,2,0.3411043353660569,0.422,0.775,0.63,0.7233114804085988,0.0291,0.00227,0.0838,1,0.0335,4,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,3gaBzfwXHucIPYESXsV73c,2023-08-11T04:03:25Z,Drag Me Down,116sA1mfbXdz1TmkHffJX4,1MP7xlABJ13LtmHfG77SCJ,[],0.2790746426941906,0,0.46,8,0.3617648038921656,0.911,0.547,0.405,0.8310718097270925,0.00312,0.0,0.23,1,0.0573,4,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,3GpoRL1PBnTerVSaVG5tGW,2023-08-11T04:03:25Z,Take Me With You,5nlMjtTBb8QwtiWs7TY8L4,2TM0qnbJH4QPhGMCdPt7fH,[],0.27981247867674564,1,0.48,11,0.8815688626745308,0.929,0.391,0.836,0.8414087513340448,6.28e-05,0.0017,0.402,1,0.0847,4,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,6tVSfZW8emTALbgJaK3s5W,2023-08-11T04:03:25Z,Say You Love Me,6rqdu9hAmZ166Nem6i6lRx,61SZdJffkiHvhHX2nnkymD,[],0.24287340872002924,0,0.06,8,0.2510713452630877,0.523,0.498,0.21,0.7233724653148346,0.0646,0.0,0.261,1,0.0366,4,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,1ENH0YTu0OiRykq00M9Z0c,2023-08-11T04:03:25Z,What If,56orzU3RLKSUDK5WFiqKhh,7dOCnyDR2oEa1hQlvTXvdT,[],0.37756033196453453,0,0.0,2,0.08583424972508247,0.627,0.561,0.254,0.6961122122274737,0.0883,3.61e-06,0.24,1,0.0397,4,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,4lW9Uvw8MP5hxwzO7Rp94v,2023-08-11T04:03:25Z,Me to You,2RjoJH522YdcMLFK3sBg1s,49EzPBcvDdWe93QJcA7UPf,[],0.25160412530469134,1,0.0,0,0.19410843413642576,0.159,0.613,0.268,0.6094526604665345,0.674,0.0,0.0988,1,0.0362,4,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,6xZuNFT2XCM4TesLeKh9C6,2023-08-11T04:03:25Z,you already know [demo_2021].wav,4iXRAGPayHGQyBCfGvG210,1vPK0KqkfnZzdpKDC2l3rd,[],0.24867333390880428,0,0.23,3,0.29670432203672226,0.301,0.397,0.191,0.7570361335569447,0.883,0.0,0.129,1,0.039,4,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
