,track_id,track_added_at,track_name,album_id,main_artist_id,side_artists_id,track_duration,track_explicit,track_popularity,track_key,track_bpm,track_energy,track_danceability,track_happiness,track_loudness,track_acousticness,track_instrumentalness,track_liveness,track_mode,track_speechiness,track_time_signature,Liked,brano_ascoltato_freq,artista_ascoltato_freq,artista_singolare_importante,coll_artista_asc_freq,sim_struttura_musicale_brano_asc_freq,sim_emozioni_brano_asc_freq,macro_categoria_artista_asc_freq,genere_asc_freq,ha_composto_canzone,stesso_genere_artista_asc_freq,stesso_album_brano_asc_freq,stesso_artista_brano_asc_freq,brano_freq_importante,artista_freq_importante,coll_artista_freq_imp,macro_categoria_artista_freq_imp
752,2TB6N2b4m312syOhW86L78,2023-08-11T07:27:37Z,9MM,7zvA7MTa3LecAa491Ho10i,0MnomJDrX3FmjLCNuTLfz6,[],0.15892863749028893,1,0.0,6,0.5077876637008897,0.624,0.703,0.646,0.7327336484220155,0.321,5.2e-06,0.166,1,0.0379,4,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
753,5Ev582e7ykI3jVCCJ0ECZM,2023-08-11T07:27:37Z,Good Enough,3HVCEunHy1YDjtBjmWNdtv,4SdIXLzfabqU61iK7SnKAU,[],0.24938650685015964,0,0.0,0,0.7609983671565195,0.718,0.341,0.114,0.823082787010215,0.00961,1.59e-05,0.145,1,0.052,4,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,69WiLaNQxDcf4yjAWcDruZ,2023-08-11T07:27:37Z,Drunk & Loud,5v9ShaPCZn1arjR9BmkUNy,4ae1CMoZOjwIOUmhJlA9Tt,[],0.11055002692381996,0,0.05,8,0.49485820920390544,0.853,0.54,0.516,0.788565330080805,0.000487,0.0097,0.267,1,0.036,4,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,7nT21dQ4yANGF98T5kaZoG,2023-08-11T07:27:37Z,Before,3dWIZSGz9moClPtrw9u9Zu,5isqImG0rLfAgBJSPMEVXF,[],0.42532853226131306,0,0.19,1,0.5077610050318238,0.746,0.66,0.344,0.6905320933069066,0.492,0.0349,0.0817,1,0.025,4,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,6d1s6hUquEKUml3y8tiG2q,2023-08-11T07:27:37Z,Welcome to the Show,17yIxFRdGF7Kt2NdupdPzh,3EhbVgyfGd7HkpsagwL9GS,[],0.31968439528278225,0,0.23,1,0.14794894864873875,0.953,0.48,0.321,0.8559536514712608,0.0024,0.0,0.0968,1,0.103,4,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
764,4bJGPVI2hTmIrmz4PUKCeQ,2023-08-10T22:01:00Z,"BON TON (feat. Lazza, Blanco, Sfera Ebbasta & Michelangelo)",0wseGI0Yw53Ys8W7QGX36a,0qts5zYDAeK8dBmrdF2Zwq,"['0jdNdfi4vAuVi7a6cPDFBM', '1MRiIeZbc0cRuxOafDUCtH', '23TFHmajVfBtlRx5MXqgoz', '1K7IC4qha4KEXySo6yZmnH']",0.364515638423374,0,0.8200000000000001,11,0.5077143523609583,0.814,0.678,0.647,0.7786247903643848,0.0777,1.27e-06,0.158,1,0.0396,4,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
766,3VtGh8xE9qRsFyY2Uj1WG3,2023-08-10T22:01:00Z,Hoe (feat. Sfera Ebbasta),4ir7AIjfrMVHTxZhnfzhWl,1AgAVqo74e2q4FVvg0xpT7,['23TFHmajVfBtlRx5MXqgoz'],0.15604100641650123,0,0.8300000000000001,2,0.40145289746409407,0.757,0.936,0.406,0.7367281597804543,0.0974,0.0,0.156,1,0.117,4,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
778,5L3ecxQnQ9qTBmnLQiwf0C,2023-08-10T22:01:00Z,K-POP,10eNMeTimUzAKLhCOpIUlb,0Y5tJX1MQlPlqiwlOH1tJY,"['4q3ewBCX7sLwd24euuV69X', '1Xyo4u8uXC1ZmMpatF05PJ']",0.2549439121338052,1,0.93,5,0.4483121730147622,0.618,0.814,0.535,0.7672815978045433,0.0386,3.34e-06,0.671,0,0.0619,4,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
788,67nepsnrcZkowTxMWigSbb,2023-08-10T22:01:00Z,MELTDOWN (feat. Drake),18NOKLkZETa4sWwLMIm0UZ,0Y5tJX1MQlPlqiwlOH1tJY,['3TVXtAsR1Inumwj472S9r4'],0.38013556451646047,1,0.9400000000000001,7,0.387663700889733,0.774,0.557,0.397,0.7776185394114956,0.012,0.0,0.396,0,0.351,4,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
799,6wf7Yu7cxBSPrRlWeSeK0Q,2023-08-10T22:01:00Z,"What Was I Made For? [From The Motion Picture ""Barbie""]",3AafSrFIbJPH6BJHiJm1Cd,6qqNVTkY8uBg9cP3Jd7DAH,[],0.33129452192749886,0,0.97,0,0.16391749141924095,0.0911,0.444,0.142,0.3998170452812929,0.959,1.05e-06,0.098,1,0.0307,4,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
